#LAMMPS data file created by PyMu. 
454 atoms

2 atom types

0 10 xlo xhi
0 10 ylo yhi
0 10 zlo zhi

Atoms

45 1 1.15582 1.90986 5.23826 9.06038 2.76416 0 0 0
46 1 1.15396 1.90986 4.67045 4.97581 3.56587 0 0 0
47 1 1.15294 1.90986 4.26395 3.76075 7.53808 0 0 0
48 1 1.15012 1.90986 4.35307 7.38401 3.21125 0 0 0
49 1 1.14839 1.90986 1.85389 5.23874 9.28358 0 0 0
50 1 1.14657 1.90986 5.29299 3.46924 3.25361 0 0 0
51 1 1.14613 1.90986 8.97339 6.78172 6.05175 0 0 0
52 1 1.14574 1.90986 4.51994 5.98583 6.84347 0 0 0
53 1 1.14402 1.90986 1.42672 3.06105 7.96252 0 0 0
54 1 1.14347 1.90986 1.36729 1.02009 7.9467 0 0 0
55 1 1.14257 1.90986 1.23587 7.52759 6.75102 0 0 0
56 1 1.14225 1.90986 2.9191 8.18222 5.14161 0 0 0
57 1 1.13945 1.90986 0.909982 3.18164 4.27064 0 0 0
58 1 1.13842 1.90986 8.2572 2.89444 7.57598 0 0 0
59 1 1.13796 1.90986 8.22542 7.3634 7.06751 0 0 0
60 1 1.13682 1.90986 7.64009 8.82096 7.24406 0 0 0
61 1 1.1366 1.90986 4.74985 9.12849 7.85 0 0 0
62 1 1.13471 1.90986 6.19451 7.12783 3.98601 0 0 0
63 1 1.13383 1.90986 8.86982 2.09409 5.29397 0 0 0
64 1 1.13352 1.90986 7.79465 0.775674 3.01163 0 0 0
65 1 1.1322 1.90986 5.0067 7.73748 9.34224 0 0 0
66 1 1.1322 1.90986 4.89469 6.22934 4.36068 0 0 0
67 1 1.13207 1.90986 6.22501 9.35955 4.061 0 0 0
68 1 1.13039 1.90986 8.33593 7.97575 2.13046 0 0 0
69 1 1.13013 1.90986 1.63957 9.01217 3.4668 0 0 0
70 1 1.12722 1.90986 5.27902 9.17025 6.59153 0 0 0
71 1 1.12641 1.90986 6.98026 8.93651 5.52145 0 0 0
72 1 1.12589 1.90986 6.37492 4.74793 7.67775 0 0 0
73 1 1.12507 1.90986 9.04004 1.24427 0.734327 0 0 0
74 1 1.12503 1.90986 5.64854 5.29939 1.54371 0 0 0
75 1 1.12494 1.90986 5.6849 0.772208 5.63541 0 0 0
76 1 1.12335 1.90986 8.49739 8.72869 5.2276 0 0 0
77 1 1.12246 1.90986 2.56428 4.16252 4.95009 0 0 0
78 1 1.12186 1.90986 4.35767 0.885439 2.80054 0 0 0
79 1 1.12171 1.90986 1.13614 3.47301 5.7874 0 0 0
80 1 1.11935 1.90986 5.68353 7.96952 5.30423 0 0 0
81 1 1.11852 1.90986 5.94049 9.00634 1.0089 0 0 0
82 1 1.11781 1.90986 4.91627 6.8104 7.97416 0 0 0
83 1 1.11745 1.90986 4.22207 7.90558 4.55627 0 0 0
84 1 1.11726 1.90986 7.40847 6.50023 7.59275 0 0 0
85 1 1.11659 1.90986 3.01084 3.98717 2.25088 0 0 0
86 1 1.11555 1.90986 7.16338 1.74421 7.85533 0 0 0
87 1 1.11243 1.90986 7.74248 6.85617 9.07278 0 0 0
88 1 1.11187 1.90986 5.07464 2.96345 0.561554 0 0 0
89 1 1.11187 1.90986 0.624728 1.7654 6.6966 0 0 0
90 1 1.11064 1.90986 5.5797 3.32311 6.89793 0 0 0
91 1 1.11016 1.90986 4.35292 1.58698 0.620878 0 0 0
92 1 1.10964 1.90986 4.70858 3.1558 5.11964 0 0 0
93 1 1.10944 1.90986 4.44405 1.29574 7.95697 0 0 0
94 1 1.10924 1.90986 7.04159 6.97802 5.09615 0 0 0
95 1 1.1088 1.90986 4.8251 0.985945 3.85229 0 0 0
96 1 1.10744 1.90986 7.38289 5.31664 5.37844 0 0 0
97 1 1.10646 1.90986 8.79161 3.48069 1.06557 0 0 0
98 1 1.10605 1.90986 1.02476 2.84907 1.65984 0 0 0
99 1 1.10576 1.90986 3.42844 5.92474 7.28573 0 0 0
100 1 1.10426 1.90986 4.01627 7.84803 7.96624 0 0 0
101 1 1.10419 1.90986 8.91461 3.89013 8.71558 0 0 0
102 1 1.10412 1.90986 6.25808 1.72302 3.66634 0 0 0
103 1 1.10396 1.90986 3.21913 8.66578 1.18053 0 0 0
104 1 1.1038 1.90986 3.64512 2.61975 9.23114 0 0 0
105 1 1.10329 1.90986 6.91537 0.958037 2.26493 0 0 0
106 1 1.1022 1.90986 5.22361 1.84876 1.94557 0 0 0
107 1 1.10156 1.90986 3.05591 5.50931 5.00818 0 0 0
108 1 1.09988 1.90986 1.19009 9.38617 6.35411 0 0 0
109 1 1.09859 1.90986 8.24382 4.28146 6.40954 0 0 0
110 1 1.09833 1.90986 2.20303 1.90498 8.21238 0 0 0
111 1 1.09582 1.90986 4.77964 6.07298 1.22233 0 0 0
112 1 1.09498 1.90986 1.79217 1.78226 9.41336 0 0 0
113 1 1.09458 1.90986 4.39726 4.20618 2.38033 0 0 0
114 1 1.09395 1.90986 6.84494 2.76941 3.43327 0 0 0
115 1 1.09368 1.90986 9.15739 5.71956 6.45789 0 0 0
116 1 1.09332 1.90986 5.34466 4.08757 4.18829 0 0 0
117 1 1.09302 1.90986 0.827222 1.96619 4.21794 0 0 0
118 1 1.09124 1.90986 4.64487 1.01889 1.51814 0 0 0
119 1 1.08952 1.90986 2.5413 6.23817 1.01185 0 0 0
120 1 1.08715 1.90986 7.83388 1.39361 6.22888 0 0 0
121 1 1.08675 1.90986 2.50237 9.2116 2.57418 0 0 0
122 1 1.08566 1.90986 7.95261 4.67932 0.968559 0 0 0
123 1 1.08542 1.90986 2.65928 1.57897 2.59894 0 0 0
124 1 1.085 1.90986 5.85515 0.743797 2.86979 0 0 0
125 1 1.08298 1.90986 8.08536 4.3373 7.6198 0 0 0
126 1 1.08142 1.90986 2.11942 7.85643 7.46964 0 0 0
127 1 1.08101 1.90986 0.891976 5.07896 1.21218 0 0 0
128 1 1.08038 1.90986 1.33874 1.9529 3.1336 0 0 0
129 1 1.08021 1.90986 3.86093 4.36512 1.14657 0 0 0
130 1 1.08012 1.90986 4.78866 9.23066 4.03877 0 0 0
131 1 1.07912 1.90986 8.06027 9.20129 2.35279 0 0 0
132 1 1.07873 1.90986 4.12994 9.20523 9.10363 0 0 0
133 1 1.07832 1.90986 5.58667 4.46374 6.48872 0 0 0
134 1 1.07829 1.90986 1.56039 5.239 2.22899 0 0 0
135 1 1.07762 1.90986 6.93654 8.86349 1.85593 0 0 0
136 1 1.07699 1.90986 9.18354 7.04823 1.34262 0 0 0
137 1 1.07441 1.90986 7.79493 6.60145 3.97615 0 0 0
138 1 1.0729 1.90986 7.96891 7.87641 3.98322 0 0 0
139 1 1.07181 1.90986 3.07261 1.37679 4.3401 0 0 0
140 1 1.07047 1.90986 5.67536 7.89587 3.2391 0 0 0
141 1 1.07021 1.90986 5.26452 3.53937 8.69734 0 0 0
142 1 1.06915 1.90986 1.62942 8.77541 4.7516 0 0 0
143 1 1.068 1.90986 6.87685 6.15159 3.60271 0 0 0
144 1 1.06775 1.90986 5.99219 0.667992 8.84483 0 0 0
145 1 1.0675 1.90986 5.81498 7.5511 0.650645 0 0 0
146 1 1.06416 1.90986 0.585094 1.2953 2.14352 0 0 0
147 1 1.06412 1.90986 0.771762 8.73214 8.48874 0 0 0
148 1 1.06392 1.90986 8.34475 3.72168 4.91546 0 0 0
149 1 1.06282 1.90986 4.75762 5.0501 9.33299 0 0 0
150 1 1.06255 1.90986 0.576673 6.9117 1.33636 0 0 0
151 1 1.06252 1.90986 9.44266 1.40183 3.04522 0 0 0
152 1 1.06233 1.90986 3.20135 8.25416 8.75876 0 0 0
153 1 1.06185 1.90986 8.41424 0.555931 7.26493 0 0 0
154 1 1.06178 1.90986 0.914593 6.58894 5.32247 0 0 0
155 1 1.0567 1.90986 8.95967 4.90753 3.15669 0 0 0
156 1 1.05578 1.90986 9.15417 8.01858 7.873 0 0 0
157 1 1.05522 1.90986 5.15995 7.75761 7.19676 0 0 0
158 1 1.05483 1.90986 2.29585 5.92107 3.73791 0 0 0
159 1 1.05411 1.90986 6.66415 6.09852 1.44854 0 0 0
160 1 1.05217 1.90986 0.722711 2.02114 9.28561 0 0 0
161 1 1.05207 1.90986 3.5262 0.928453 1.22861 0 0 0
162 1 1.05175 1.90986 8.53343 6.05954 4.79955 0 0 0
163 1 1.05129 1.90986 6.70011 2.14055 2.50935 0 0 0
164 1 1.05107 1.90986 8.12005 4.84729 9.03034 0 0 0
165 1 1.05046 1.90986 3.56591 6.78474 1.90794 0 0 0
166 1 1.04909 1.90986 8.44548 9.1363 8.22256 0 0 0
167 1 1.04794 1.90986 3.89339 3.12478 6.36487 0 0 0
168 1 1.04726 1.90986 6.01971 1.6764 6.90904 0 0 0
169 1 1.04635 1.90986 5.95475 2.62874 8.10015 0 0 0
170 1 1.04633 1.90986 5.65802 4.89643 2.91249 0 0 0
171 1 1.04489 1.90986 6.04873 4.09092 5.16489 0 0 0
172 1 1.0444 1.90986 9.06108 7.91466 5.67491 0 0 0
173 1 1.04358 1.90986 5.68941 8.12004 1.96588 0 0 0
174 1 1.04195 1.90986 0.636278 8.83025 1.93916 0 0 0
175 1 1.04132 1.90986 0.691668 3.90044 2.12324 0 0 0
176 1 1.04125 1.90986 1.52616 7.86045 5.69842 0 0 0
177 1 1.04044 1.90986 5.74826 5.88369 5.08078 0 0 0
178 1 1.04042 1.90986 7.80204 8.40333 6.21845 0 0 0
179 1 1.03899 1.90986 9.03692 9.26105 7.22886 0 0 0
180 1 1.03651 1.90986 1.96569 7.28128 8.79766 0 0 0
181 1 1.03595 1.90986 2.4904 5.0548 1.43883 0 0 0
182 1 1.03503 1.90986 9.23585 7.64677 4.4029 0 0 0
183 1 1.03418 1.90986 5.3119 5.76481 7.63862 0 0 0
184 1 1.03084 1.90986 0.577424 8.55827 5.26054 0 0 0
185 1 1.03012 1.90986 4.76803 4.80993 0.724189 0 0 0
186 1 1.02889 1.90986 4.49214 0.54315 9.19952 0 0 0
187 1 1.02836 1.90986 8.34801 5.89692 8.36592 0 0 0
188 1 1.02835 1.90986 3.74309 2.83221 2.58849 0 0 0
189 1 1.02732 1.90986 1.5544 0.940804 4.98629 0 0 0
190 1 1.02522 1.90986 1.65424 4.04793 3.54687 0 0 0
191 1 1.02307 1.90986 2.38485 6.16225 8.64495 0 0 0
192 1 1.02286 1.90986 5.27374 1.56209 4.74171 0 0 0
193 1 1.02147 1.90986 6.5028 5.40906 4.327 0 0 0
194 1 1.02082 1.90986 2.91754 4.22615 9.28524 0 0 0
195 1 1.02056 1.90986 2.61703 3.21533 8.20847 0 0 0
196 1 1.02048 1.90986 2.86348 8.05525 3.93577 0 0 0
197 1 1.0204 1.90986 8.73049 2.2034 1.31941 0 0 0
198 1 1.01976 1.90986 0.719997 0.809978 9.28542 0 0 0
199 1 1.018 1.90986 7.52241 1.87363 8.93035 0 0 0
200 1 1.01789 1.90986 6.03817 1.78338 8.93587 0 0 0
201 1 1.01747 1.90986 9.1884 3.2155 6.94701 0 0 0
202 1 1.01731 1.90986 1.83473 0.944172 6.94317 0 0 0
203 1 1.01722 1.90986 6.39112 0.759296 0.5474 0 0 0
204 1 1.01645 1.90986 6.13413 5.90299 2.57423 0 0 0
205 1 1.01639 1.90986 3.9534 6.9948 6.25728 0 0 0
206 1 1.01528 1.90986 2.74315 1.6976 1.50026 0 0 0
207 1 1.0132 1.90986 3.80758 6.82605 0.703748 0 0 0
208 1 1.01259 1.90986 6.07566 2.77784 6.04278 0 0 0
209 1 1.01186 1.90986 5.39851 2.44308 4.09544 0 0 0
210 1 1.01074 1.90986 1.87028 2.52517 0.730055 0 0 0
211 1 1.01057 1.90986 3.81266 6.15493 5.38748 0 0 0
212 1 1.00964 1.90986 4.25378 8.88496 0.865338 0 0 0
213 1 1.00864 1.90986 0.543073 3.28199 0.72111 0 0 0
214 1 1.00737 1.90986 0.680931 4.9653 2.78761 0 0 0
215 1 1.00666 1.90986 9.3496 4.74446 0.53742 0 0 0
216 1 1.00654 1.90986 0.626497 1.77931 0.527878 0 0 0
217 1 1.00635 1.90986 3.83686 2.7483 8.1943 0 0 0
218 1 1.00623 1.90986 7.01212 2.08135 6.63048 0 0 0
219 1 1.00527 1.90986 4.15205 3.5933 3.42874 0 0 0
220 1 1.00485 1.90986 4.93955 6.62789 2.45101 0 0 0
221 1 1.00162 1.90986 1.43958 5.91058 0.845164 0 0 0
222 1 1.00044 1.90986 7.8009 5.94822 0.756568 0 0 0
223 1 1.00044 1.90986 9.32822 4.90676 7.58177 0 0 0
224 1 1.00041 1.90986 9.32935 4.09876 5.9686 0 0 0
225 1 1.00031 1.90986 6.88273 8.04796 4.79648 0 0 0
226 1 0.999147 1.90986 1.83542 5.17844 7.77584 0 0 0
227 1 0.998387 1.90986 8.53376 2.71686 9.1901 0 0 0
228 1 0.997677 1.90986 2.09534 3.2411 9.44081 0 0 0
229 1 0.997382 1.90986 7.94871 0.66743 1.84874 0 0 0
230 1 0.99653 1.90986 0.591399 3.28403 6.93582 0 0 0
231 1 0.996489 1.90986 9.45277 9.4783 9.25054 0 0 0
232 1 0.996404 1.90986 7.91778 5.87348 3.0907 0 0 0
233 1 0.995991 1.90986 1.64521 3.30853 2.64231 0 0 0
234 1 0.995956 1.90986 5.03182 2.95445 7.73752 0 0 0
235 1 0.995732 1.90986 5.64456 6.57074 1.71044 0 0 0
236 1 0.993678 1.90986 8.68858 3.0373 2.15447 0 0 0
237 1 0.990867 1.90986 6.82368 6.34016 8.57649 0 0 0
238 1 0.98874 1.90986 8.99771 9.4741 0.576959 0 0 0
239 1 0.988515 1.90986 8.33157 7.72881 9.08114 0 0 0
240 1 0.987642 1.90986 1.05267 5.61049 3.68041 0 0 0
241 1 0.987269 1.90986 6.56451 3.23541 7.30207 0 0 0
242 1 0.986676 1.90986 7.32038 4.28149 2.34 0 0 0
243 1 0.98431 1.90986 8.89163 6.13417 0.606024 0 0 0
244 1 0.983955 1.90986 0.55559 4.40496 6.74222 0 0 0
245 1 0.983328 1.90986 6.85647 9.1248 8.33549 0 0 0
246 1 0.983082 1.90986 4.63285 1.91284 9.40537 0 0 0
247 1 0.982733 1.90986 9.47005 5.60264 3.70996 0 0 0
248 1 0.981719 1.90986 6.76422 4.43988 0.661061 0 0 0
249 1 0.981105 1.90986 0.555816 8.27159 0.711595 0 0 0
250 1 0.981103 1.90986 7.56049 9.38164 3.32662 0 0 0
251 1 0.980469 1.90986 7.09887 7.00593 0.691946 0 0 0
252 1 0.980193 1.90986 4.1555 0.61562 6.72419 0 0 0
253 1 0.979798 1.90986 5.81766 5.54886 6.13846 0 0 0
254 1 0.978496 1.90986 0.638118 3.09493 8.9149 0 0 0
255 1 0.977487 1.90986 2.9797 9.12515 5.89773 0 0 0
256 1 0.976723 1.90986 9.46831 1.0429 1.72209 0 0 0
257 1 0.976223 1.90986 3.31137 4.86578 5.86562 0 0 0
258 1 0.975549 1.90986 5.58815 8.70962 9.25237 0 0 0
259 1 0.97494 1.90986 5.32788 4.7875 7.88949 0 0 0
260 1 0.971642 1.90986 7.87794 2.56965 5.22376 0 0 0
261 1 0.969811 1.90986 0.544634 8.36761 4.17554 0 0 0
262 1 0.96895 1.90986 4.47888 3.62762 9.34645 0 0 0
263 1 0.96812 1.90986 2.02093 6.42199 2.85948 0 0 0
264 1 0.967677 1.90986 3.17927 8.31188 2.84221 0 0 0
265 1 0.966779 1.90986 7.14122 1.79849 0.795485 0 0 0
266 1 0.966502 1.90986 3.69415 6.90508 4.32308 0 0 0
267 1 0.966121 1.90986 7.89575 1.19931 0.955327 0 0 0
268 1 0.96529 1.90986 2.94217 5.52023 2.3442 0 0 0
269 1 0.964973 1.90986 3.72797 9.37585 4.01296 0 0 0
270 1 0.963754 1.90986 7.93612 5.80316 6.51339 0 0 0
271 1 0.96375 1.90986 0.595221 0.847566 0.969222 0 0 0
272 1 0.963641 1.90986 9.35774 2.07579 6.38628 0 0 0
273 1 0.961083 1.90986 5.18241 9.50881 5.45865 0 0 0
274 1 0.958547 1.90986 2.16351 6.50304 7.67679 0 0 0
275 1 0.957982 1.90986 6.57764 5.67517 9.50649 0 0 0
276 1 0.957857 1.90986 9.32727 8.44423 2.05809 0 0 0
277 1 0.954764 1.90986 7.8657 1.26842 4.64965 0 0 0
278 1 0.953474 1.90986 8.01089 3.19436 6.31837 0 0 0
279 1 0.952351 1.90986 2.29121 2.85376 1.58771 0 0 0
280 1 0.952288 1.90986 0.904027 7.66125 8.27858 0 0 0
281 1 0.952246 1.90986 0.769525 9.26901 0.975525 0 0 0
282 1 0.951756 1.90986 9.49549 3.97893 1.70973 0 0 0
283 1 0.950615 1.90986 8.17949 8.94029 0.735255 0 0 0
284 1 0.949787 1.90986 0.510184 9.44379 3.95498 0 0 0
285 1 0.949756 1.90986 7.26854 0.756871 4.07949 0 0 0
286 1 0.949687 1.90986 3.2767 2.03226 7.79458 0 0 0
287 1 0.948877 1.90986 8.13623 8.93135 9.33502 0 0 0
288 1 0.948249 1.90986 2.12488 0.56873 0.694155 0 0 0
289 1 0.947501 1.90986 3.11686 5.97758 6.16965 0 0 0
290 1 0.947362 1.90986 2.04755 5.09192 3.20561 0 0 0
291 1 0.945713 1.90986 6.90145 3.77235 3.10991 0 0 0
292 1 0.945577 1.90986 4.69466 3.16343 2.01592 0 0 0
293 1 0.945451 1.90986 3.77479 0.636842 5.22612 0 0 0
294 1 0.945324 1.90986 0.631731 5.7395 6.11624 0 0 0
295 1 0.94512 1.90986 9.38891 2.30435 3.88316 0 0 0
296 1 0.943818 1.90986 2.74019 7.24003 1.08556 0 0 0
297 1 0.943812 1.90986 0.729207 4.53638 8.01129 0 0 0
298 1 0.943344 1.90986 9.01624 5.06455 9.42078 0 0 0
299 1 0.943274 1.90986 2.55471 1.46008 5.66066 0 0 0
300 1 0.94188 1.90986 1.69897 4.07656 1.11428 0 0 0
301 1 0.940534 1.90986 0.574718 1.16904 3.35175 0 0 0
302 1 0.939157 1.90986 3.98965 4.07795 5.30786 0 0 0
303 1 0.939113 1.90986 9.17132 6.94899 9.52307 0 0 0
304 1 0.939061 1.90986 5.86383 3.61201 9.50608 0 0 0
305 1 0.938852 1.90986 0.53224 4.78744 5.51345 0 0 0
306 1 0.938698 1.90986 9.05868 2.18508 8.53125 0 0 0
307 1 0.937838 1.90986 8.85582 6.05238 7.38986 0 0 0
308 1 0.937507 1.90986 0.693164 5.92057 9.06492 0 0 0
309 1 0.937033 1.90986 0.615947 4.58274 9.32843 0 0 0
310 1 0.936847 1.90986 2.09533 6.76772 5.29834 0 0 0
311 1 0.935497 1.90986 1.86127 9.10031 7.44046 0 0 0
312 1 0.935174 1.90986 5.2261 4.21556 1.59379 0 0 0
313 1 0.934741 1.90986 3.18463 7.15233 5.35116 0 0 0
314 1 0.93468 1.90986 0.677649 2.84604 2.85639 0 0 0
315 1 0.934352 1.90986 5.86471 8.671 7.92437 0 0 0
316 1 0.932691 1.90986 1.01797 8.53271 9.52416 0 0 0
317 1 0.932526 1.90986 2.83262 0.469998 2.01906 0 0 0
318 1 0.931872 1.90986 6.34205 0.896595 4.38098 0 0 0
319 1 0.930649 1.90986 3.69196 2.71767 3.63106 0 0 0
320 1 0.930642 1.90986 4.19463 9.48877 2.38727 0 0 0
321 1 0.930601 1.90986 6.32397 0.702645 7.78272 0 0 0
322 1 0.930049 1.90986 8.33034 7.23287 5.20902 0 0 0
323 1 0.929439 1.90986 4.17733 5.4534 4.53943 0 0 0
324 1 0.928309 1.90986 5.19103 0.57367 0.766026 0 0 0
325 1 0.92735 1.90986 2.14112 8.46547 8.65448 0 0 0
326 1 0.925165 1.90986 2.80669 9.14792 3.78939 0 0 0
327 1 0.924466 1.90986 5.62104 6.96847 6.64984 0 0 0
328 1 0.923897 1.90986 5.35943 2.56614 9.23707 0 0 0
329 1 0.92378 1.90986 8.55151 1.35347 2.31698 0 0 0
330 1 0.922947 1.90986 6.9568 7.17874 6.19918 0 0 0
331 1 0.922568 1.90986 8.467 1.32094 7.91185 0 0 0
332 1 0.921143 1.90986 4.63369 6.62902 9.49095 0 0 0
333 1 0.920739 1.90986 7.09286 7.84714 2.82002 0 0 0
334 1 0.920691 1.90986 9.49043 5.87667 5.42644 0 0 0
335 1 0.91893 1.90986 9.42245 3.15218 5.51743 0 0 0
336 1 0.917272 1.90986 1.87807 5.54473 4.58477 0 0 0
337 1 0.916237 1.90986 6.82665 8.34763 6.44272 0 0 0
338 1 0.915641 1.90986 6.47921 6.86909 2.74533 0 0 0
339 1 0.915154 1.90986 6.45227 2.78722 0.650812 0 0 0
340 1 0.914394 1.90986 7.68084 3.5784 0.685831 0 0 0
341 1 0.912922 1.90986 0.666679 0.468532 6.45261 0 0 0
342 1 0.912367 1.90986 1.33765 2.62734 5.20232 0 0 0
343 1 0.912039 1.90986 2.25862 9.41111 9.01856 0 0 0
344 1 0.911077 1.90986 4.45438 7.53858 1.18377 0 0 0
345 1 0.909997 1.90986 1.67065 6.23589 6.17406 0 0 0
346 1 0.906858 1.90986 2.66395 7.39858 6.56524 0 0 0
347 1 0.905416 1.90986 3.34787 1.32457 3.35392 0 0 0
348 1 0.903187 1.90986 6.3252 5.4943 0.592312 0 0 0
349 1 0.902383 1.90986 6.98406 4.52653 9.39242 0 0 0
350 1 0.90064 1.90986 4.30028 8.889 6.58636 0 0 0
351 1 0.89884 1.90986 0.789948 8.50773 2.94146 0 0 0
352 1 0.898526 1.90986 6.99075 0.734977 5.80803 0 0 0
353 1 0.897965 1.90986 5.6471 2.07531 0.548463 0 0 0
354 1 0.897705 1.90986 8.4397 0.498914 6.19488 0 0 0
355 1 0.897174 1.90986 1.35401 1.61613 1.20596 0 0 0
356 1 0.894539 1.90986 3.11666 3.08274 7.23496 0 0 0
357 1 0.894513 1.90986 0.464738 0.578306 8.37051 0 0 0
358 1 0.894463 1.90986 8.61947 9.34396 1.46228 0 0 0
359 1 0.89285 1.90986 2.27894 7.22 1.92977 0 0 0
360 1 0.892698 1.90986 8.33222 9.45971 6.06981 0 0 0
361 1 0.889372 1.90986 6.29421 4.2627 2.31808 0 0 0
362 1 0.888084 1.90986 9.21719 7.66175 0.507553 0 0 0
363 1 0.886328 1.90986 7.03105 5.35392 8.24121 0 0 0
364 1 0.884882 1.90986 5.01467 7.25756 4.33064 0 0 0
365 1 0.884306 1.90986 2.57202 9.39258 4.75614 0 0 0
366 1 0.882878 1.90986 1.57732 1.68708 6.35143 0 0 0
367 1 0.880488 1.90986 1.59086 4.55258 4.95836 0 0 0
368 1 0.879697 1.90986 6.50485 1.60104 5.57909 0 0 0
369 1 0.876751 1.90986 5.04766 8.21892 4.03207 0 0 0
370 1 0.876525 1.90986 3.65977 9.41555 7.6997 0 0 0
371 1 0.876501 1.90986 6.46933 5.92719 7.05529 0 0 0
372 1 0.876372 1.90986 7.56216 2.8353 4.18582 0 0 0
373 1 0.875209 1.90986 9.50666 3.82349 3.20647 0 0 0
374 1 0.874455 1.90986 7.02159 7.95284 3.72553 0 0 0
375 1 0.87435 1.90986 3.17309 9.46976 1.79822 0 0 0
376 1 0.873621 1.90986 3.86033 5.56366 1.70493 0 0 0
377 1 0.873113 1.90986 2.06749 4.27421 8.7491 0 0 0
378 1 0.871358 1.90986 0.959743 7.28774 9.14129 0 0 0
379 1 0.870203 1.90986 3.63971 6.95308 7.68392 0 0 0
380 1 0.867787 1.90986 1.35186 6.98839 0.522211 0 0 0
381 1 0.86732 1.90986 1.6341 9.39609 1.73606 0 0 0
382 1 0.866464 1.90986 7.02064 8.98196 9.33225 0 0 0
383 1 0.864869 1.90986 2.33196 0.639828 9.28079 0 0 0
384 1 0.863336 1.90986 5.17315 9.50457 1.798 0 0 0
385 1 0.861589 1.90986 7.43197 6.84242 2.94749 0 0 0
386 1 0.861152 1.90986 8.9441 1.23155 6.55822 0 0 0
387 1 0.861053 1.90986 3.4316 3.96327 6.27276 0 0 0
388 1 0.860675 1.90986 2.16999 1.50313 0.534747 0 0 0
389 1 0.857943 1.90986 6.4992 7.38928 1.99439 0 0 0
390 1 0.854661 1.90986 6.36676 7.35685 9.49568 0 0 0
391 1 0.85425 1.90986 8.50792 5.20373 7.1501 0 0 0
392 1 0.854104 1.90986 1.7692 4.41034 7.10509 0 0 0
393 1 0.853613 1.90986 3.36262 1.95599 0.612382 0 0 0
394 1 0.852685 1.90986 3.0831 4.96066 4.15909 0 0 0
395 1 0.852279 1.90986 6.79193 5.11514 2.7183 0 0 0
396 1 0.852257 1.90986 4.22856 8.4565 1.83953 0 0 0
