#LAMMPS data file created by matlab.
529 atoms

3 atom types

-0.0050000000 0.0050000000 xlo xhi
-0.0050000000 0.0050000000 ylo yhi
0.0000000000 0.0200000000 zlo zhi

Atoms

3001 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0036492693 0.0104000000
3002 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0033333333 0.0104000000
3003 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0030000000 0.0104000000
3004 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0026666667 0.0104000000
3005 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0023333333 0.0104000000
3006 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0020000000 0.0104000000
3007 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0016666667 0.0104000000
3008 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0013333333 0.0104000000
3009 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0010000000 0.0104000000
3010 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0006666667 0.0104000000
3011 2 0.0008000000 1560.0000000000 -0.0036492693 -0.0003333333 0.0104000000
3012 2 0.0008000000 1560.0000000000 -0.0036492693 0.0000000000 0.0104000000
3013 2 0.0008000000 1560.0000000000 -0.0036492693 0.0003333333 0.0104000000
3014 2 0.0008000000 1560.0000000000 -0.0036492693 0.0006666667 0.0104000000
3015 2 0.0008000000 1560.0000000000 -0.0036492693 0.0010000000 0.0104000000
3016 2 0.0008000000 1560.0000000000 -0.0036492693 0.0013333333 0.0104000000
3017 2 0.0008000000 1560.0000000000 -0.0036492693 0.0016666667 0.0104000000
3018 2 0.0008000000 1560.0000000000 -0.0036492693 0.0020000000 0.0104000000
3019 2 0.0008000000 1560.0000000000 -0.0036492693 0.0023333333 0.0104000000
3020 2 0.0008000000 1560.0000000000 -0.0036492693 0.0026666667 0.0104000000
3021 2 0.0008000000 1560.0000000000 -0.0036492693 0.0030000000 0.0104000000
3022 2 0.0008000000 1560.0000000000 -0.0036492693 0.0033333333 0.0104000000
3023 2 0.0008000000 1560.0000000000 -0.0036492693 0.0036492693 0.0104000000
3024 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0036492693 0.0104000000
3025 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0033333333 0.0104000000
3026 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0030000000 0.0104000000
3027 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0026666667 0.0104000000
3028 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0023333333 0.0104000000
3029 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0020000000 0.0104000000
3030 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0016666667 0.0104000000
3031 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0013333333 0.0104000000
3032 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0010000000 0.0104000000
3033 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0006666667 0.0104000000
3034 2 0.0008000000 1560.0000000000 -0.0033333333 -0.0003333333 0.0104000000
3035 2 0.0008000000 1560.0000000000 -0.0033333333 0.0000000000 0.0104000000
3036 2 0.0008000000 1560.0000000000 -0.0033333333 0.0003333333 0.0104000000
3037 2 0.0008000000 1560.0000000000 -0.0033333333 0.0006666667 0.0104000000
3038 2 0.0008000000 1560.0000000000 -0.0033333333 0.0010000000 0.0104000000
3039 2 0.0008000000 1560.0000000000 -0.0033333333 0.0013333333 0.0104000000
3040 2 0.0008000000 1560.0000000000 -0.0033333333 0.0016666667 0.0104000000
3041 2 0.0008000000 1560.0000000000 -0.0033333333 0.0020000000 0.0104000000
3042 2 0.0008000000 1560.0000000000 -0.0033333333 0.0023333333 0.0104000000
3043 2 0.0008000000 1560.0000000000 -0.0033333333 0.0026666667 0.0104000000
3044 2 0.0008000000 1560.0000000000 -0.0033333333 0.0030000000 0.0104000000
3045 2 0.0008000000 1560.0000000000 -0.0033333333 0.0033333333 0.0104000000
3046 2 0.0008000000 1560.0000000000 -0.0033333333 0.0036492693 0.0104000000
3047 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0036492693 0.0104000000
3048 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0033333333 0.0104000000
3049 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0030000000 0.0104000000
3050 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0026666667 0.0104000000
3051 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0023333333 0.0104000000
3052 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0020000000 0.0104000000
3053 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0016666667 0.0104000000
3054 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0013333333 0.0104000000
3055 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0010000000 0.0104000000
3056 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0006666667 0.0104000000
3057 2 0.0008000000 1560.0000000000 -0.0030000000 -0.0003333333 0.0104000000
3058 2 0.0008000000 1560.0000000000 -0.0030000000 0.0000000000 0.0104000000
3059 2 0.0008000000 1560.0000000000 -0.0030000000 0.0003333333 0.0104000000
3060 2 0.0008000000 1560.0000000000 -0.0030000000 0.0006666667 0.0104000000
3061 2 0.0008000000 1560.0000000000 -0.0030000000 0.0010000000 0.0104000000
3062 2 0.0008000000 1560.0000000000 -0.0030000000 0.0013333333 0.0104000000
3063 2 0.0008000000 1560.0000000000 -0.0030000000 0.0016666667 0.0104000000
3064 2 0.0008000000 1560.0000000000 -0.0030000000 0.0020000000 0.0104000000
3065 2 0.0008000000 1560.0000000000 -0.0030000000 0.0023333333 0.0104000000
3066 2 0.0008000000 1560.0000000000 -0.0030000000 0.0026666667 0.0104000000
3067 2 0.0008000000 1560.0000000000 -0.0030000000 0.0030000000 0.0104000000
3068 2 0.0008000000 1560.0000000000 -0.0030000000 0.0033333333 0.0104000000
3069 2 0.0008000000 1560.0000000000 -0.0030000000 0.0036492693 0.0104000000
3070 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0036492693 0.0104000000
3071 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0033333333 0.0104000000
3072 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0030000000 0.0104000000
3073 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0026666667 0.0104000000
3074 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0023333333 0.0104000000
3075 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0020000000 0.0104000000
3076 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0016666667 0.0104000000
3077 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0013333333 0.0104000000
3078 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0010000000 0.0104000000
3079 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0006666667 0.0104000000
3080 2 0.0008000000 1560.0000000000 -0.0026666667 -0.0003333333 0.0104000000
3081 2 0.0008000000 1560.0000000000 -0.0026666667 0.0000000000 0.0104000000
3082 2 0.0008000000 1560.0000000000 -0.0026666667 0.0003333333 0.0104000000
3083 2 0.0008000000 1560.0000000000 -0.0026666667 0.0006666667 0.0104000000
3084 2 0.0008000000 1560.0000000000 -0.0026666667 0.0010000000 0.0104000000
3085 2 0.0008000000 1560.0000000000 -0.0026666667 0.0013333333 0.0104000000
3086 2 0.0008000000 1560.0000000000 -0.0026666667 0.0016666667 0.0104000000
3087 2 0.0008000000 1560.0000000000 -0.0026666667 0.0020000000 0.0104000000
3088 2 0.0008000000 1560.0000000000 -0.0026666667 0.0023333333 0.0104000000
3089 2 0.0008000000 1560.0000000000 -0.0026666667 0.0026666667 0.0104000000
3090 2 0.0008000000 1560.0000000000 -0.0026666667 0.0030000000 0.0104000000
3091 2 0.0008000000 1560.0000000000 -0.0026666667 0.0033333333 0.0104000000
3092 2 0.0008000000 1560.0000000000 -0.0026666667 0.0036492693 0.0104000000
3093 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0036492693 0.0104000000
3094 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0033333333 0.0104000000
3095 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0030000000 0.0104000000
3096 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0026666667 0.0104000000
3097 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0023333333 0.0104000000
3098 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0020000000 0.0104000000
3099 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0016666667 0.0104000000
3100 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0013333333 0.0104000000
3101 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0010000000 0.0104000000
3102 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0006666667 0.0104000000
3103 2 0.0008000000 1560.0000000000 -0.0023333333 -0.0003333333 0.0104000000
3104 2 0.0008000000 1560.0000000000 -0.0023333333 0.0000000000 0.0104000000
3105 2 0.0008000000 1560.0000000000 -0.0023333333 0.0003333333 0.0104000000
3106 2 0.0008000000 1560.0000000000 -0.0023333333 0.0006666667 0.0104000000
3107 2 0.0008000000 1560.0000000000 -0.0023333333 0.0010000000 0.0104000000
3108 2 0.0008000000 1560.0000000000 -0.0023333333 0.0013333333 0.0104000000
3109 2 0.0008000000 1560.0000000000 -0.0023333333 0.0016666667 0.0104000000
3110 2 0.0008000000 1560.0000000000 -0.0023333333 0.0020000000 0.0104000000
3111 2 0.0008000000 1560.0000000000 -0.0023333333 0.0023333333 0.0104000000
3112 2 0.0008000000 1560.0000000000 -0.0023333333 0.0026666667 0.0104000000
3113 2 0.0008000000 1560.0000000000 -0.0023333333 0.0030000000 0.0104000000
3114 2 0.0008000000 1560.0000000000 -0.0023333333 0.0033333333 0.0104000000
3115 2 0.0008000000 1560.0000000000 -0.0023333333 0.0036492693 0.0104000000
3116 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0036492693 0.0104000000
3117 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0033333333 0.0104000000
3118 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0030000000 0.0104000000
3119 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0026666667 0.0104000000
3120 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0023333333 0.0104000000
3121 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0020000000 0.0104000000
3122 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0016666667 0.0104000000
3123 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0013333333 0.0104000000
3124 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0010000000 0.0104000000
3125 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0006666667 0.0104000000
3126 2 0.0008000000 1560.0000000000 -0.0020000000 -0.0003333333 0.0104000000
3127 2 0.0008000000 1560.0000000000 -0.0020000000 0.0000000000 0.0104000000
3128 2 0.0008000000 1560.0000000000 -0.0020000000 0.0003333333 0.0104000000
3129 2 0.0008000000 1560.0000000000 -0.0020000000 0.0006666667 0.0104000000
3130 2 0.0008000000 1560.0000000000 -0.0020000000 0.0010000000 0.0104000000
3131 2 0.0008000000 1560.0000000000 -0.0020000000 0.0013333333 0.0104000000
3132 2 0.0008000000 1560.0000000000 -0.0020000000 0.0016666667 0.0104000000
3133 2 0.0008000000 1560.0000000000 -0.0020000000 0.0020000000 0.0104000000
3134 2 0.0008000000 1560.0000000000 -0.0020000000 0.0023333333 0.0104000000
3135 2 0.0008000000 1560.0000000000 -0.0020000000 0.0026666667 0.0104000000
3136 2 0.0008000000 1560.0000000000 -0.0020000000 0.0030000000 0.0104000000
3137 2 0.0008000000 1560.0000000000 -0.0020000000 0.0033333333 0.0104000000
3138 2 0.0008000000 1560.0000000000 -0.0020000000 0.0036492693 0.0104000000
3139 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0036492693 0.0104000000
3140 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0033333333 0.0104000000
3141 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0030000000 0.0104000000
3142 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0026666667 0.0104000000
3143 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0023333333 0.0104000000
3144 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0020000000 0.0104000000
3145 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0016666667 0.0104000000
3146 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0013333333 0.0104000000
3147 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0010000000 0.0104000000
3148 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0006666667 0.0104000000
3149 2 0.0008000000 1560.0000000000 -0.0016666667 -0.0003333333 0.0104000000
3150 2 0.0008000000 1560.0000000000 -0.0016666667 0.0000000000 0.0104000000
3151 2 0.0008000000 1560.0000000000 -0.0016666667 0.0003333333 0.0104000000
3152 2 0.0008000000 1560.0000000000 -0.0016666667 0.0006666667 0.0104000000
3153 2 0.0008000000 1560.0000000000 -0.0016666667 0.0010000000 0.0104000000
3154 2 0.0008000000 1560.0000000000 -0.0016666667 0.0013333333 0.0104000000
3155 2 0.0008000000 1560.0000000000 -0.0016666667 0.0016666667 0.0104000000
3156 2 0.0008000000 1560.0000000000 -0.0016666667 0.0020000000 0.0104000000
3157 2 0.0008000000 1560.0000000000 -0.0016666667 0.0023333333 0.0104000000
3158 2 0.0008000000 1560.0000000000 -0.0016666667 0.0026666667 0.0104000000
3159 2 0.0008000000 1560.0000000000 -0.0016666667 0.0030000000 0.0104000000
3160 2 0.0008000000 1560.0000000000 -0.0016666667 0.0033333333 0.0104000000
3161 2 0.0008000000 1560.0000000000 -0.0016666667 0.0036492693 0.0104000000
3162 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0036492693 0.0104000000
3163 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0033333333 0.0104000000
3164 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0030000000 0.0104000000
3165 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0026666667 0.0104000000
3166 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0023333333 0.0104000000
3167 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0020000000 0.0104000000
3168 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0016666667 0.0104000000
3169 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0013333333 0.0104000000
3170 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0010000000 0.0104000000
3171 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0006666667 0.0104000000
3172 2 0.0008000000 1560.0000000000 -0.0013333333 -0.0003333333 0.0104000000
3173 2 0.0008000000 1560.0000000000 -0.0013333333 0.0000000000 0.0104000000
3174 2 0.0008000000 1560.0000000000 -0.0013333333 0.0003333333 0.0104000000
3175 2 0.0008000000 1560.0000000000 -0.0013333333 0.0006666667 0.0104000000
3176 2 0.0008000000 1560.0000000000 -0.0013333333 0.0010000000 0.0104000000
3177 2 0.0008000000 1560.0000000000 -0.0013333333 0.0013333333 0.0104000000
3178 2 0.0008000000 1560.0000000000 -0.0013333333 0.0016666667 0.0104000000
3179 2 0.0008000000 1560.0000000000 -0.0013333333 0.0020000000 0.0104000000
3180 2 0.0008000000 1560.0000000000 -0.0013333333 0.0023333333 0.0104000000
3181 2 0.0008000000 1560.0000000000 -0.0013333333 0.0026666667 0.0104000000
3182 2 0.0008000000 1560.0000000000 -0.0013333333 0.0030000000 0.0104000000
3183 2 0.0008000000 1560.0000000000 -0.0013333333 0.0033333333 0.0104000000
3184 2 0.0008000000 1560.0000000000 -0.0013333333 0.0036492693 0.0104000000
3185 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0036492693 0.0104000000
3186 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0033333333 0.0104000000
3187 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0030000000 0.0104000000
3188 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0026666667 0.0104000000
3189 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0023333333 0.0104000000
3190 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0020000000 0.0104000000
3191 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0016666667 0.0104000000
3192 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0013333333 0.0104000000
3193 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0010000000 0.0104000000
3194 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0006666667 0.0104000000
3195 2 0.0008000000 1560.0000000000 -0.0010000000 -0.0003333333 0.0104000000
3196 2 0.0008000000 1560.0000000000 -0.0010000000 0.0000000000 0.0104000000
3197 2 0.0008000000 1560.0000000000 -0.0010000000 0.0003333333 0.0104000000
3198 2 0.0008000000 1560.0000000000 -0.0010000000 0.0006666667 0.0104000000
